business,category,sales,date
RetailCorp,sports,247.9,10-06-2028
RetailCorp,clothing,146.9,20-02-2018
RetailCorp,sports,215.1,11-02-2015
RetailCorp,food,225.3,18-12-2032
RetailCorp,electronics,186.3,20-10-2029
RetailCorp,toys,187.4,11-02-2025
RetailCorp,toys,175.8,11-07-2017
RetailCorp,food,105.4,03-04-2022
RetailCorp,electronics,263.2,17-02-2031
RetailCorp,beauty,206.7,10-06-2017
RetailCorp,clothing,199.2,19-01-2019
RetailCorp,online,122.1,19-07-2018
RetailCorp,food,170.4,25-06-2033
RetailCorp,online,212.1,07-03-2024
RetailCorp,online,174.2,16-10-2015
RetailCorp,sports,156.4,05-09-2031
RetailCorp,beauty,238.1,24-08-2017
RetailCorp,online,251.2,10-04-2019
RetailCorp,beauty,227.8,11-12-2032
RetailCorp,clothing,185,01-10-2018
RetailCorp,toys,145.3,21-05-2032
RetailCorp,toys,87.8,28-02-2018
RetailCorp,food,268.1,09-05-2027
RetailCorp,clothing,176.6,16-03-2032
RetailCorp,sports,255.2,11-02-2031
RetailCorp,clothing,60.7,22-01-2021
RetailCorp,toys,209.3,18-01-2017
RetailCorp,clothing,241.2,26-02-2022
RetailCorp,beauty,136.6,25-03-2031
RetailCorp,beauty,215.2,26-06-2026
RetailCorp,online,216.8,20-07-2027
RetailCorp,beauty,229.9,16-07-2026
RetailCorp,toys,289,04-09-2031
RetailCorp,furniture,221.3,23-06-2030
RetailCorp,clothing,139,05-08-2021
RetailCorp,stationery,170,28-12-2019
RetailCorp,furniture,181.9,24-06-2017
RetailCorp,stationery,168.8,30-04-2025
RetailCorp,electronics,122.2,17-05-2033
RetailCorp,furniture,163.6,08-01-2022
RetailCorp,sports,131.4,22-09-2019
RetailCorp,beauty,345.4,01-12-2015
RetailCorp,furniture,207,18-06-2030
RetailCorp,beauty,176.6,04-01-2025
RetailCorp,online,270.3,31-01-2027
RetailCorp,food,194.6,12-05-2028
RetailCorp,sports,60.9,25-08-2019
RetailCorp,sports,174.2,29-06-2015
RetailCorp,food,297,08-04-2027
RetailCorp,food,138.1,03-01-2028
RetailCorp,online,164.4,10-02-2024
RetailCorp,toys,213.5,19-07-2023
RetailCorp,clothing,309.5,17-08-2020
RetailCorp,sports,250.1,08-10-2023
RetailCorp,electronics,278.9,21-06-2028
RetailCorp,online,213.4,29-07-2018
RetailCorp,beauty,285.9,23-03-2029
RetailCorp,online,248.3,03-06-2016
RetailCorp,furniture,165.3,26-07-2031
RetailCorp,toys,130,14-03-2022
RetailCorp,toys,194.8,21-05-2030
RetailCorp,electronics,213.5,16-05-2028
RetailCorp,stationery,143.5,11-02-2018
RetailCorp,online,215.1,08-11-2019
RetailCorp,online,253.6,12-07-2025
RetailCorp,beauty,193.6,12-05-2020
RetailCorp,beauty,170.7,18-09-2031
RetailCorp,toys,304.5,16-02-2019
RetailCorp,toys,226.5,08-06-2029
RetailCorp,online,152.1,24-02-2029
RetailCorp,online,193.4,27-09-2027
RetailCorp,online,175,25-08-2026
RetailCorp,food,173.2,01-03-2031
RetailCorp,stationery,253.3,13-09-2020
RetailCorp,electronics,175,08-01-2017
RetailCorp,toys,226.5,14-12-2017
RetailCorp,food,233.7,23-08-2027
RetailCorp,clothing,267.2,19-07-2029
RetailCorp,electronics,178.5,14-01-2015
RetailCorp,online,298,18-06-2020
RetailCorp,furniture,197.3,27-05-2031
RetailCorp,online,138.2,05-01-2019
RetailCorp,beauty,276.6,19-11-2021
RetailCorp,sports,214.9,11-06-2023
RetailCorp,toys,186.4,04-06-2026
RetailCorp,clothing,231.1,26-04-2018
RetailCorp,beauty,193.2,15-12-2031
RetailCorp,beauty,256.9,06-11-2024
RetailCorp,sports,195.3,01-12-2021
RetailCorp,clothing,275.7,16-11-2017
RetailCorp,sports,136.7,23-01-2026
RetailCorp,sports,142.6,18-12-2022
RetailCorp,stationery,131,24-02-2021
RetailCorp,clothing,168.9,12-10-2026
RetailCorp,online,157.6,25-05-2028
RetailCorp,furniture,209.2,06-10-2027
RetailCorp,food,219.4,02-03-2018
RetailCorp,toys,197.9,15-08-2025
RetailCorp,stationery,212.3,15-09-2033
RetailCorp,toys,232.3,26-09-2026
RetailCorp,electronics,296.7,08-02-2019
RetailCorp,clothing,161.4,08-08-2033
RetailCorp,furniture,194.4,01-03-2027
RetailCorp,toys,106.6,24-01-2026
RetailCorp,food,283.6,25-10-2020
RetailCorp,food,133.7,15-01-2033
RetailCorp,food,190.2,19-02-2031
RetailCorp,electronics,300.6,20-05-2020
RetailCorp,clothing,151.2,17-01-2027
RetailCorp,electronics,145.2,28-11-2017
RetailCorp,toys,220.4,16-09-2025
RetailCorp,beauty,235,13-01-2018
RetailCorp,food,317.5,25-11-2015
RetailCorp,clothing,84.7,03-11-2027
RetailCorp,beauty,240.6,30-11-2019
RetailCorp,toys,223.3,14-04-2026
RetailCorp,stationery,137.4,11-01-2016
RetailCorp,sports,248.5,01-01-2019
RetailCorp,food,93.2,13-12-2029
RetailCorp,furniture,134.8,20-10-2018
RetailCorp,beauty,174.5,21-12-2027
RetailCorp,toys,203,06-12-2027
RetailCorp,sports,130.3,01-02-2032
RetailCorp,food,164.6,04-10-2018
RetailCorp,clothing,203.4,12-05-2019
RetailCorp,furniture,183.9,04-07-2027
RetailCorp,online,165.8,09-11-2023
RetailCorp,toys,150.7,06-05-2021
RetailCorp,clothing,184.4,25-11-2017
RetailCorp,beauty,255.3,26-02-2024
RetailCorp,stationery,186.5,04-06-2031
RetailCorp,beauty,98.8,25-03-2020
RetailCorp,food,188.4,17-11-2026
RetailCorp,stationery,266,28-03-2033
RetailCorp,online,207.5,23-08-2032
RetailCorp,beauty,120.1,17-04-2019
RetailCorp,stationery,157.7,17-12-2017
RetailCorp,food,190.3,13-12-2029
RetailCorp,online,248.6,31-07-2033
RetailCorp,stationery,162,28-03-2029
RetailCorp,clothing,253.3,26-10-2018
RetailCorp,beauty,221,22-12-2031
RetailCorp,clothing,162,12-04-2029
RetailCorp,stationery,193.3,01-01-2017
RetailCorp,online,144.5,25-05-2018
RetailCorp,clothing,229.6,16-05-2030
RetailCorp,clothing,325.2,14-07-2030
RetailCorp,clothing,234.9,21-04-2031
RetailCorp,electronics,182.4,16-05-2023
RetailCorp,electronics,260.6,27-01-2015
RetailCorp,sports,168.4,07-12-2024
RetailCorp,toys,144.2,17-09-2017
RetailCorp,electronics,134.7,14-03-2022
RetailCorp,food,78.9,05-06-2033
RetailCorp,toys,257.8,19-08-2022
RetailCorp,food,192.8,29-05-2016
RetailCorp,toys,198.8,05-08-2016
RetailCorp,clothing,224.3,22-03-2025
RetailCorp,electronics,167,18-06-2020
RetailCorp,sports,154,03-12-2019
RetailCorp,furniture,201.9,01-05-2015
RetailCorp,furniture,75.6,19-12-2031
RetailCorp,online,252.3,07-03-2020
RetailCorp,food,159.8,16-06-2020
RetailCorp,food,275.7,01-10-2022
RetailCorp,electronics,230.7,12-04-2033
RetailCorp,clothing,229.1,14-04-2022
RetailCorp,sports,107.7,31-08-2029
RetailCorp,stationery,307.8,10-07-2015
RetailCorp,electronics,189.3,06-05-2019
RetailCorp,clothing,175.5,30-10-2024
RetailCorp,food,192.6,13-11-2021
RetailCorp,online,154.8,14-01-2031
RetailCorp,electronics,197,21-08-2023
RetailCorp,electronics,140.9,06-08-2019
RetailCorp,sports,213.8,19-09-2029
RetailCorp,toys,133.3,15-09-2023
RetailCorp,sports,220.3,27-10-2028
RetailCorp,furniture,189.1,29-05-2020
RetailCorp,toys,228.3,26-06-2021
RetailCorp,electronics,212.2,27-12-2018
RetailCorp,electronics,173.7,02-11-2019
RetailCorp,furniture,212.4,01-02-2019
RetailCorp,furniture,288.7,25-05-2032
RetailCorp,beauty,151.9,01-07-2016
RetailCorp,online,239.7,19-09-2030
RetailCorp,food,153.4,11-03-2026
RetailCorp,sports,162.6,28-01-2031
RetailCorp,stationery,154.3,18-06-2027
RetailCorp,online,163.7,29-07-2032
RetailCorp,clothing,304.9,15-04-2024
RetailCorp,stationery,293,06-07-2031
RetailCorp,clothing,169.9,25-02-2023
RetailCorp,sports,219.6,27-11-2020
RetailCorp,electronics,254.7,09-09-2025
RetailCorp,furniture,236.6,14-03-2017
RetailCorp,furniture,231.2,07-09-2017
RetailCorp,furniture,154.6,13-07-2022
RetailCorp,furniture,247,22-10-2031
RetailCorp,stationery,225.6,22-04-2030
RetailCorp,clothing,103.1,16-05-2018
RetailCorp,beauty,168.8,25-03-2026
RetailCorp,furniture,262.4,16-03-2033
RetailCorp,electronics,166.2,20-10-2029
RetailCorp,toys,129.1,30-08-2030
RetailCorp,toys,269.3,18-05-2018
RetailCorp,beauty,137.5,22-03-2020
RetailCorp,beauty,221.9,23-03-2016
RetailCorp,online,205.4,04-10-2028
RetailCorp,clothing,203.7,13-09-2027
RetailCorp,sports,258.7,01-10-2029
RetailCorp,stationery,193.8,29-01-2033
RetailCorp,food,211.8,09-01-2021
RetailCorp,toys,288,08-10-2016
RetailCorp,furniture,276,03-09-2029
RetailCorp,beauty,115.7,23-01-2029
RetailCorp,online,144.5,25-09-2033
RetailCorp,food,206.4,13-08-2033
RetailCorp,food,269.5,29-08-2028
RetailCorp,toys,281,27-06-2023
RetailCorp,toys,258.7,09-06-2031
RetailCorp,food,235.4,06-12-2019
RetailCorp,furniture,118.9,01-09-2033
RetailCorp,stationery,257.6,03-05-2021
RetailCorp,beauty,186.2,08-05-2023
RetailCorp,beauty,236.7,26-01-2021
RetailCorp,toys,314.5,06-12-2026
RetailCorp,sports,211,21-08-2033
RetailCorp,clothing,156.9,14-03-2031
RetailCorp,online,185.1,11-12-2022
RetailCorp,food,253.8,10-04-2015
RetailCorp,sports,161.6,13-10-2021
RetailCorp,sports,214.2,26-11-2028
RetailCorp,beauty,147.8,17-07-2024
RetailCorp,electronics,58.3,16-07-2016
RetailCorp,beauty,189,11-03-2028
RetailCorp,stationery,243.7,05-03-2025
RetailCorp,stationery,162.5,21-02-2025
RetailCorp,stationery,250.5,09-10-2033
RetailCorp,furniture,250.4,07-06-2018
RetailCorp,clothing,126.9,30-11-2033
RetailCorp,electronics,195.8,12-05-2020
RetailCorp,sports,202,06-09-2018
RetailCorp,furniture,231.1,03-05-2015
RetailCorp,beauty,155.7,12-10-2031
RetailCorp,furniture,217.8,21-10-2027
RetailCorp,stationery,200.1,24-02-2029
RetailCorp,food,250.2,02-09-2020
RetailCorp,online,115.8,16-02-2023
RetailCorp,food,185.4,05-04-2026
RetailCorp,furniture,198.8,04-09-2033
RetailCorp,beauty,163.3,02-12-2019
RetailCorp,stationery,215.6,05-07-2019
RetailCorp,food,237.9,24-08-2020
RetailCorp,electronics,285.8,12-02-2016
RetailCorp,food,202,29-08-2027
RetailCorp,electronics,94.9,17-08-2015
RetailCorp,stationery,252.5,14-12-2015
RetailCorp,online,143.4,16-09-2028
RetailCorp,clothing,216.7,28-01-2018
RetailCorp,sports,240.1,07-05-2017
RetailCorp,online,152.1,05-06-2019
RetailCorp,food,212.7,22-11-2033
RetailCorp,furniture,196.3,27-12-2032
RetailCorp,food,152.1,06-07-2019
RetailCorp,food,217.2,25-06-2025
RetailCorp,furniture,257.8,16-04-2023
RetailCorp,furniture,259.9,31-05-2021
RetailCorp,sports,214.4,24-07-2025
RetailCorp,clothing,185.5,24-08-2018
RetailCorp,furniture,308.9,29-05-2026
RetailCorp,food,207.1,23-01-2018
RetailCorp,sports,140.4,29-11-2020
RetailCorp,electronics,275.3,24-06-2032
RetailCorp,online,126.8,31-12-2022
RetailCorp,furniture,146.8,13-11-2028
RetailCorp,furniture,195.1,25-07-2017
RetailCorp,toys,168.3,19-03-2023
RetailCorp,clothing,278.9,25-08-2026
RetailCorp,toys,153,17-02-2033
RetailCorp,toys,206.2,15-03-2018
RetailCorp,online,175.7,16-11-2024
RetailCorp,furniture,209.1,14-06-2025
RetailCorp,toys,238.1,17-08-2031
RetailCorp,toys,229.1,12-01-2029
RetailCorp,online,146.6,23-06-2030
RetailCorp,toys,163.2,05-04-2031
RetailCorp,beauty,193.5,20-05-2022
RetailCorp,clothing,179.4,25-05-2029
RetailCorp,furniture,194.7,06-08-2016
RetailCorp,furniture,229.6,24-05-2031
RetailCorp,sports,214.8,30-03-2026
RetailCorp,online,190,19-06-2016
RetailCorp,sports,109.8,07-02-2024
RetailCorp,beauty,180,06-07-2025
RetailCorp,beauty,121.3,22-08-2029
RetailCorp,toys,217.4,14-07-2024
RetailCorp,toys,95.9,25-01-2016
RetailCorp,furniture,144.2,20-09-2018
RetailCorp,food,125.9,17-03-2015
RetailCorp,toys,245.4,24-09-2015
RetailCorp,online,140.3,01-05-2024
RetailCorp,beauty,254.1,21-05-2025
RetailCorp,sports,188.5,05-04-2021
RetailCorp,electronics,257.1,29-10-2020
RetailCorp,toys,155,21-03-2023
RetailCorp,sports,151.9,24-07-2018
RetailCorp,food,196.8,23-12-2033
RetailCorp,sports,229.6,04-01-2017
RetailCorp,stationery,82.9,03-07-2028
RetailCorp,beauty,216.5,02-04-2032
RetailCorp,food,90.6,06-03-2016
RetailCorp,sports,260.1,11-06-2023
RetailCorp,sports,134.3,01-07-2029
RetailCorp,sports,228.5,16-10-2031
RetailCorp,stationery,215.6,04-07-2020
RetailCorp,electronics,236.7,03-07-2030
RetailCorp,clothing,207.8,22-10-2019
RetailCorp,food,141.3,16-08-2031
RetailCorp,electronics,234.8,20-01-2023
RetailCorp,sports,210.7,01-10-2020
RetailCorp,sports,156.9,12-04-2023
RetailCorp,electronics,171.2,19-08-2024
RetailCorp,electronics,209.6,05-02-2028
RetailCorp,sports,149.5,28-03-2030
RetailCorp,food,222.7,03-01-2032
RetailCorp,online,167.5,18-10-2024
RetailCorp,sports,196.9,16-01-2027
RetailCorp,electronics,209.5,21-06-2030
RetailCorp,beauty,227.9,26-03-2016
RetailCorp,toys,246.1,22-09-2031
RetailCorp,clothing,211.8,23-03-2016
RetailCorp,online,177.7,18-06-2022
RetailCorp,electronics,148.4,15-09-2028
RetailCorp,furniture,197.5,06-02-2018
RetailCorp,electronics,188.4,03-07-2027
RetailCorp,toys,223.8,13-12-2018
RetailCorp,online,286.2,04-04-2031
RetailCorp,food,178,09-04-2021
RetailCorp,electronics,128.2,22-03-2026
RetailCorp,stationery,203.8,06-08-2026
RetailCorp,electronics,243.5,26-12-2017
RetailCorp,food,214.9,03-10-2027
RetailCorp,beauty,152.7,09-10-2026
RetailCorp,furniture,201.5,12-02-2032
RetailCorp,furniture,234.8,28-03-2024
RetailCorp,toys,211.3,23-07-2020
RetailCorp,electronics,145.1,19-04-2030
RetailCorp,stationery,110.8,01-02-2032
RetailCorp,clothing,142,24-08-2022
RetailCorp,beauty,199.3,24-12-2026
RetailCorp,electronics,196.1,20-01-2023
RetailCorp,beauty,214.9,04-03-2027
RetailCorp,clothing,180.4,02-01-2019
RetailCorp,clothing,102.3,20-08-2023
RetailCorp,clothing,158.9,06-06-2028
RetailCorp,beauty,88.1,13-02-2021
RetailCorp,clothing,155.7,14-09-2024
RetailCorp,electronics,150.2,22-09-2022
RetailCorp,beauty,136.3,13-02-2017
RetailCorp,toys,182.4,21-07-2031
RetailCorp,electronics,215.9,01-12-2024
RetailCorp,stationery,273.2,03-11-2022
RetailCorp,furniture,191.4,03-12-2021
RetailCorp,electronics,269.1,23-07-2025
RetailCorp,beauty,235.7,18-09-2031
RetailCorp,clothing,181.8,14-07-2029
RetailCorp,toys,308.7,04-01-2025
RetailCorp,clothing,330.7,12-08-2022
RetailCorp,clothing,269.4,27-02-2021
RetailCorp,food,214.7,29-07-2030
RetailCorp,food,240.3,19-10-2027
RetailCorp,electronics,200.7,22-10-2025
RetailCorp,furniture,242.5,21-11-2021
RetailCorp,electronics,228.4,17-01-2015
RetailCorp,beauty,286.4,27-03-2023
RetailCorp,online,167.7,24-04-2026
RetailCorp,sports,295.8,31-08-2027
RetailCorp,toys,143.6,18-04-2024
RetailCorp,toys,238.4,18-01-2017
RetailCorp,sports,244,13-09-2027
RetailCorp,electronics,197.2,09-03-2025
RetailCorp,furniture,224.2,09-01-2029
RetailCorp,sports,125.2,22-07-2018
RetailCorp,online,215.7,04-09-2022
RetailCorp,online,205.2,28-08-2024
RetailCorp,furniture,158.2,27-12-2025
RetailCorp,clothing,206.5,22-11-2020
RetailCorp,toys,245.5,14-03-2031
RetailCorp,food,246.9,08-12-2020
RetailCorp,electronics,218.9,30-05-2032
RetailCorp,electronics,212.6,29-09-2022
RetailCorp,online,191.3,04-10-2018
RetailCorp,clothing,228.1,10-07-2017
RetailCorp,furniture,212.1,27-08-2024
RetailCorp,toys,162.6,17-05-2025
RetailCorp,food,272.1,15-01-2018
RetailCorp,beauty,240.8,23-06-2021
RetailCorp,clothing,241.9,06-05-2016
RetailCorp,electronics,165.9,09-06-2021
RetailCorp,beauty,283.7,02-08-2032
RetailCorp,toys,265.9,25-04-2015
RetailCorp,electronics,168.7,14-02-2015
RetailCorp,electronics,208.4,25-06-2025
RetailCorp,online,286.9,27-02-2030
RetailCorp,furniture,129.7,28-08-2026
RetailCorp,toys,118.9,06-03-2015
RetailCorp,food,94,03-05-2030
RetailCorp,clothing,153.5,29-06-2018
RetailCorp,sports,227.1,30-09-2028
RetailCorp,stationery,203.5,24-01-2017
RetailCorp,electronics,242.8,25-09-2018
RetailCorp,food,257.1,29-08-2032
RetailCorp,beauty,226.5,02-06-2032
RetailCorp,toys,240.3,29-07-2027
RetailCorp,toys,160.9,21-08-2024
RetailCorp,beauty,210,01-08-2023
RetailCorp,stationery,189.1,30-11-2024
RetailCorp,stationery,202.7,16-04-2029
RetailCorp,beauty,205.2,15-01-2021
RetailCorp,food,185.6,07-05-2021
RetailCorp,stationery,239,14-06-2021
RetailCorp,sports,253.8,06-11-2027
RetailCorp,stationery,158.4,12-12-2030
RetailCorp,sports,255.5,30-01-2020
RetailCorp,toys,188,08-07-2028
RetailCorp,stationery,196,22-03-2029
RetailCorp,clothing,207.2,24-10-2024
RetailCorp,beauty,185.8,24-03-2017
RetailCorp,sports,177.8,24-10-2015
RetailCorp,clothing,269.7,30-08-2028
RetailCorp,food,203.1,28-09-2033
RetailCorp,food,279.8,16-10-2022
RetailCorp,toys,189.9,22-08-2023
RetailCorp,beauty,117.5,17-12-2033
RetailCorp,clothing,128.5,09-09-2028
RetailCorp,clothing,176.2,30-08-2025
RetailCorp,electronics,211.5,10-01-2016
RetailCorp,toys,274.8,25-12-2017
RetailCorp,online,221.3,16-11-2023
RetailCorp,toys,282,27-02-2015
RetailCorp,stationery,159.2,01-10-2020
RetailCorp,stationery,247.3,29-06-2024
RetailCorp,food,168.5,02-11-2026
RetailCorp,clothing,170.7,06-03-2017
RetailCorp,furniture,261.9,11-07-2025
RetailCorp,beauty,228.3,06-05-2031
RetailCorp,toys,252.1,20-12-2032
RetailCorp,food,149.6,18-02-2027
RetailCorp,online,192.6,05-04-2016
RetailCorp,stationery,302,27-08-2020
RetailCorp,food,149.4,26-03-2017
RetailCorp,electronics,139.4,02-05-2020
RetailCorp,beauty,220.8,08-12-2029
RetailCorp,beauty,172.1,28-05-2015
RetailCorp,food,189.5,27-08-2026
RetailCorp,online,174.4,19-12-2015
RetailCorp,food,207.8,11-04-2033
RetailCorp,stationery,248.6,26-09-2015
RetailCorp,sports,121.8,01-06-2028
RetailCorp,furniture,92.1,06-01-2027
RetailCorp,furniture,240.8,14-04-2030
RetailCorp,beauty,272.7,01-10-2028
RetailCorp,electronics,199.3,06-10-2025
RetailCorp,beauty,198.5,23-08-2028
RetailCorp,food,155.8,13-06-2030
RetailCorp,online,173.3,06-05-2027
RetailCorp,beauty,112.5,16-06-2022
RetailCorp,electronics,285.6,10-05-2027
RetailCorp,beauty,244,14-09-2020
RetailCorp,beauty,128.3,01-11-2017
RetailCorp,food,227.8,14-03-2029
RetailCorp,sports,211.1,04-04-2029
RetailCorp,clothing,184.3,06-07-2016
RetailCorp,clothing,191.7,11-05-2016
RetailCorp,sports,180.7,26-11-2019
RetailCorp,beauty,190.8,11-06-2031
RetailCorp,food,227.1,17-05-2025
RetailCorp,electronics,216.9,26-02-2017
RetailCorp,clothing,226.3,02-06-2016
RetailCorp,electronics,248.7,04-02-2030
RetailCorp,beauty,128,20-02-2023
RetailCorp,toys,233.2,22-10-2022
RetailCorp,sports,89.1,19-11-2033
RetailCorp,furniture,166.9,23-12-2025
RetailCorp,food,340.7,29-04-2018
RetailCorp,toys,121,11-12-2027
RetailCorp,online,219.1,09-10-2027
RetailCorp,sports,146.4,23-10-2028
RetailCorp,electronics,134.2,21-11-2028
RetailCorp,beauty,202.2,19-01-2024
RetailCorp,clothing,158.6,26-09-2019
RetailCorp,beauty,280.6,25-08-2020
RetailCorp,sports,282.3,05-12-2024
RetailCorp,stationery,222.5,06-07-2026
RetailCorp,stationery,258.7,14-10-2023
RetailCorp,sports,190.9,21-01-2033
RetailCorp,electronics,210.7,17-04-2023
RetailCorp,sports,165.3,26-09-2016
RetailCorp,stationery,117,08-03-2022
RetailCorp,electronics,175.3,27-02-2026
RetailCorp,clothing,148.4,29-12-2015
RetailCorp,clothing,211.6,01-08-2015
RetailCorp,electronics,220.7,25-10-2029
RetailCorp,toys,212.6,20-05-2022
RetailCorp,toys,272.4,12-08-2020
RetailCorp,stationery,161.2,20-05-2025
RetailCorp,electronics,131.7,12-02-2026
RetailCorp,furniture,212.5,18-01-2028
RetailCorp,beauty,271.9,27-09-2030
RetailCorp,electronics,206.6,01-03-2033
RetailCorp,furniture,163.1,14-01-2032
RetailCorp,beauty,204.6,16-06-2015
RetailCorp,online,149.9,28-08-2020
RetailCorp,online,166,30-11-2030
RetailCorp,beauty,184.5,13-01-2021
RetailCorp,stationery,182.1,24-08-2016
RetailCorp,furniture,144.2,14-06-2020
RetailCorp,toys,211.5,29-05-2017
RetailCorp,electronics,176.3,13-05-2033
RetailCorp,electronics,295.7,21-05-2028
RetailCorp,online,205.2,27-08-2023
RetailCorp,electronics,163.1,17-07-2032
RetailCorp,beauty,208.8,24-10-2021
RetailCorp,furniture,140.4,19-06-2016
RetailCorp,stationery,160,10-03-2017
RetailCorp,food,199.7,06-01-2025
RetailCorp,stationery,138.2,01-03-2028
RetailCorp,stationery,120.4,12-01-2020
RetailCorp,beauty,158.8,24-12-2015
RetailCorp,beauty,207.7,24-01-2033
RetailCorp,electronics,199.5,25-06-2020
RetailCorp,electronics,162.1,05-08-2030
RetailCorp,food,204.7,20-10-2028
RetailCorp,toys,293,30-07-2027
RetailCorp,furniture,185.1,24-12-2025
RetailCorp,beauty,215.9,20-06-2029
RetailCorp,food,76.6,01-07-2031
RetailCorp,furniture,138.7,21-12-2017
RetailCorp,toys,284.7,11-10-2021
RetailCorp,beauty,133,16-05-2016
RetailCorp,food,161.3,20-08-2024
RetailCorp,toys,229.5,15-11-2016
RetailCorp,online,258,08-11-2028
RetailCorp,stationery,151.8,25-10-2031
RetailCorp,stationery,104.6,07-08-2027
RetailCorp,food,150.7,06-11-2022
RetailCorp,clothing,264.2,09-10-2017
RetailCorp,sports,244.1,09-04-2028
RetailCorp,beauty,167.6,29-07-2028
RetailCorp,clothing,190,18-12-2029
RetailCorp,beauty,232.8,16-02-2016
RetailCorp,electronics,169.3,07-11-2020
RetailCorp,clothing,255,29-08-2024
RetailCorp,clothing,144.4,30-04-2025
RetailCorp,furniture,173.8,22-03-2021
RetailCorp,electronics,189.2,26-08-2017
RetailCorp,clothing,308.7,28-02-2018
RetailCorp,electronics,194.4,04-01-2030
RetailCorp,online,184.4,04-11-2030
RetailCorp,toys,210.9,23-06-2029
RetailCorp,food,225.5,12-06-2025
RetailCorp,online,233.2,26-02-2017
RetailCorp,sports,285.8,12-10-2027
RetailCorp,beauty,141.3,22-11-2031
RetailCorp,online,222.3,14-09-2019
RetailCorp,furniture,174.2,29-12-2023
RetailCorp,beauty,174.4,19-03-2028
RetailCorp,furniture,255.8,05-08-2015
RetailCorp,toys,154.8,28-10-2025
RetailCorp,beauty,87.7,06-07-2028
RetailCorp,beauty,220.8,11-07-2017
RetailCorp,online,245,22-07-2016
RetailCorp,stationery,195.3,30-08-2022
RetailCorp,electronics,210.3,02-05-2032
RetailCorp,beauty,180.1,12-12-2027
RetailCorp,toys,252.8,15-06-2029
RetailCorp,furniture,132.9,05-02-2021
RetailCorp,beauty,226.7,04-02-2016
RetailCorp,furniture,165.1,20-07-2026
RetailCorp,online,127.3,28-09-2027
RetailCorp,toys,193.5,13-01-2018
RetailCorp,furniture,189.7,25-03-2024
RetailCorp,online,163.9,22-10-2019
RetailCorp,electronics,257.1,02-01-2026
RetailCorp,online,178.8,16-08-2017
RetailCorp,food,105.6,22-05-2015
RetailCorp,stationery,221.2,21-05-2022
RetailCorp,online,189.4,15-01-2016
RetailCorp,stationery,243.6,11-06-2025
RetailCorp,toys,117,14-05-2031
RetailCorp,stationery,226.3,10-03-2017
RetailCorp,clothing,151.1,01-11-2033
RetailCorp,furniture,137.9,10-11-2021
RetailCorp,toys,132.7,16-07-2033
RetailCorp,furniture,133.8,16-11-2024
RetailCorp,food,148.3,18-03-2025
RetailCorp,electronics,163,15-10-2015
RetailCorp,food,117.8,22-02-2023
RetailCorp,stationery,240.7,23-01-2029
RetailCorp,clothing,170.7,13-09-2018
RetailCorp,clothing,250.3,19-03-2027
RetailCorp,clothing,138,12-07-2019
RetailCorp,toys,174.6,29-06-2024
RetailCorp,toys,179.4,30-10-2025
RetailCorp,beauty,176.6,25-02-2032
RetailCorp,online,217.3,12-08-2031
RetailCorp,stationery,124.7,22-01-2020
RetailCorp,beauty,107.6,27-10-2023
RetailCorp,clothing,220.6,05-03-2026
RetailCorp,sports,232.3,07-04-2016
RetailCorp,beauty,212.1,15-10-2027
RetailCorp,online,90.3,10-08-2021
RetailCorp,beauty,178.4,27-06-2031
RetailCorp,electronics,122.6,08-11-2017
RetailCorp,toys,128.8,30-07-2026
RetailCorp,stationery,273.4,29-11-2022
RetailCorp,electronics,164.4,20-06-2032
RetailCorp,toys,212.4,04-08-2020
RetailCorp,furniture,168.6,28-06-2030
RetailCorp,stationery,175.2,25-04-2018
RetailCorp,online,196.3,15-06-2022
RetailCorp,sports,131.6,10-09-2022
RetailCorp,sports,184.5,05-01-2026
RetailCorp,stationery,285.5,25-08-2025
RetailCorp,toys,216.7,09-07-2022
RetailCorp,toys,152.2,05-09-2019
RetailCorp,online,144.4,14-09-2028
RetailCorp,beauty,205.3,09-06-2029
RetailCorp,clothing,191.1,22-10-2022
RetailCorp,electronics,207.4,21-08-2027
RetailCorp,sports,228,19-05-2030
RetailCorp,furniture,271.3,17-03-2017
RetailCorp,beauty,170.2,20-06-2033
RetailCorp,electronics,257,13-04-2023
RetailCorp,electronics,171.8,29-07-2021
RetailCorp,electronics,233.3,15-09-2032
RetailCorp,online,256.1,20-01-2022
RetailCorp,online,221.9,18-09-2027
RetailCorp,furniture,204.2,18-08-2030
RetailCorp,electronics,191.6,25-09-2028
RetailCorp,beauty,180.9,14-08-2027
RetailCorp,online,149.2,20-07-2019
RetailCorp,online,274.6,20-07-2025
RetailCorp,stationery,158.4,04-03-2030
RetailCorp,toys,196.4,24-06-2032
RetailCorp,electronics,211.9,23-01-2020
RetailCorp,sports,193,27-03-2015
RetailCorp,furniture,223.3,17-09-2033
RetailCorp,toys,225.8,18-09-2017
RetailCorp,clothing,149,20-07-2018
RetailCorp,stationery,116.4,22-08-2031
RetailCorp,stationery,257.5,01-11-2023
RetailCorp,clothing,272.9,12-09-2018
RetailCorp,clothing,262,19-08-2030
RetailCorp,furniture,306.7,20-11-2018
RetailCorp,sports,186.3,18-02-2018
RetailCorp,toys,279.4,03-04-2030
RetailCorp,furniture,215.7,02-10-2030
RetailCorp,furniture,185.2,20-09-2029
RetailCorp,sports,172.7,28-06-2030
